_id,at,data_clean,label
663862c5dd520c9ba22efea4,2024-01-25T22:22:00.000Z,hatihati beli saham ipo beli uang tingi up bayar nyantol sangkut proses jual beli saham selesai tingi up jam bursa selesai jadi beli saham ipo aplikasi lai kondisi nama uang tingi up deposit kirim pakai beli iponya kecewa payah,negatif
663862c5dd520c9ba22efea5,2023-12-18T00:55:14.000Z,aplikasi bagusoalnya narik uang september cair tolong baru aplikasi inibiar penguna nyaman rugi cairkandan kasi orang biaya darurat cair aplikasi recomendedsaya bnr sesal aplikasi inikarna cair uang selesai cair,positif
663862c5dd520c9ba22efea6,2023-12-15T07:52:18.000Z,tari lambat sisa hari tambah total ubah tangal tambah jelas,negatif
663862c5dd520c9ba22efea7,2023-12-18T07:25:49.000Z,rdn ganti sehinga sulit integrasi dana investasi rdn pilih pribadi cocok diversifikasi investasi platform mengunakan rdn integrasi,
663862c5dd520c9ba22efea8,2023-12-11T11:25:01.000Z,bagus mudah paham kesel narik saldo ganguan diandelin,positif
663862c5dd520c9ba22efea9,2023-12-15T03:48:52.000Z,aplikasi proses samapi aza mash tanya ktp apdahal kali kirim ktp email kirim ktp mohon mjd bahan perhati bg mbuka akun mudah sampa dana tahanya deposit skl mohon mjd bahan perhati pertimbanganya bg buka akun sdrq,
663862c5dd520c9ba22efeaa,2024-03-05T19:26:07.000Z,ganti rekening bank sulit data rekening,
663862c5dd520c9ba22efeab,2024-03-06T08:42:22.000Z,withdraw withdraw senin terang buruk cikuampret pakai stockbit bagus,negatif
663862c5dd520c9ba22efeac,2024-01-13T00:36:09.000Z,saldo berkurangrekap transaksi sesuai bagus kemarin rekap transaksi sesuai tolong baik,positif
663862c5dd520c9ba22efead,2023-12-13T12:53:36.000Z,ajaib banyak eror saldo kurang maksud saldo kurang aplikasi sumpah download aplikasi,
663862c5dd520c9ba22efeae,2024-01-20T08:54:14.000Z,nyoba kecewa beli unit investasi masuk lambat coba jual lambat uang masuk rekening lambat aplikasi rekomebded,negatif
663862c5dd520c9ba22efeaf,2023-12-15T01:18:31.000Z,bagus semenjak hancur eror tambah pemberitahuan uang yng infestasi laporanya cocok ambil uang pakai culdown culdown proses abad,positif
663862c5dd520c9ba22efeb0,2023-12-05T23:05:04.000Z,pek login keteranganya eror salah ulang veberapa sat haduh,
663862c5dd520c9ba22efeb1,2024-01-30T13:33:09.000Z,aplikasi tari kalah aplikasi slotyg nota bene menit menit udah masuk apan lambat ganti bank kerja urus bgtu hari harigak romended aplikasi investor bgus investasi kasih nilah aplikasi,negatif
663862c5dd520c9ba22efeb2,2024-02-19T12:03:39.000Z,posting foto ktpmau daftar ribet,negatif
663862c5dd520c9ba22efeb3,2023-11-29T14:45:48.000Z,ganti nomor telfon ribet isi form sulit tolak jelas malas pakai ajaib semenjak,negatif
663862c5dd520c9ba22efeb4,2023-12-11T20:28:29.000Z,kakak tambah analisa saham saham murah mahal dasar indikator mudah milenial investor muda pengunan ap market ajaib target arah investor mula banyak informasi ap terima kasih harap developer hal permintan,
663862c5dd520c9ba22efeb5,2024-02-06T09:32:59.000Z,laporin proses nungu aju tari maklum lapor capek masuk rekening aplikasi hasil tulisanya hadeh,
663862c5dd520c9ba22efeb6,2024-01-10T11:30:07.000Z,beli crito aplikasi ajaib cripto karena bayar mahal tarik jt kena potong ribu bayang untung buntung kasih bintang beli aplikasi,
663862c5dd520c9ba22efeb7,2024-01-29T23:48:21.000Z,aplikasi suka ngelagbanyak permintan aneh aplikasinyauang saldo ditariklama penarikanyabisa mingudasar payah,
663862c5dd520c9ba22efeb8,2023-12-25T20:51:31.000Z,cripto jalan turun tolong baik developer terima kasih ubah ganti bintang,
663862c5dd520c9ba22efeb9,2024-02-05T14:00:56.000Z,alam buruk hilang uang ajaib beli saham dana rdn rupiah hubung cs email balas kecewa uang hilang jutan ngalamin waspada penguna ajaib ngalamin,negatif
663862c5dd520c9ba22efeba,2024-03-06T08:42:23.000Z,penarikanmana lq duit,
663862c5dd520c9ba22efebb,2021-11-08T22:24:29.000Z,pasca versi aplikasi super lot login fingerprint blank scren hitam detik dalam aps loading menu lambat mohon baik tingkat user lengkap infrastruktur dukung,negatif
663862c5dd520c9ba22efebc,2023-06-13T23:27:50.000Z,konsisten masalah ubah kembang salah salah gagal login malam kesel cocok jam bursa buka problem mending pindah sekuritas belah bit atraktif fitur jarang eror,negatif
663862c5dd520c9ba22efebd,2023-05-12T12:35:16.000Z,email temu selesai yangbalas email berbedabeda mbulet rekam layar kirim rekam layar orang tampil aplikasi ubah buang uninstal aplikasi ramah,
663862c5dd520c9ba22efebe,2024-01-29T20:38:24.000Z,diupdate gagal login koneksi kenceng kecewa versi ok,negatif
663862c5dd520c9ba22efebf,2022-08-02T11:38:50.000Z,kecewa berat akun konfirmasi investasi tambah sat akun log masuk pin coba opsi lupa pin eror akun gmail sesuai aplikasi ajaib payah ditechnical operationalnya,negatif
663862c5dd520c9ba22efec0,2022-08-16T10:39:41.000Z,aplikasi sulit trading amend order ribet cepat ringkas profit realisasi stockbit aplikasi ajaib kenan ubah rating bintang kecewa,negatif
663862c5dd520c9ba22efec1,2023-12-14T13:34:53.000Z,aplikasi transparan deskripsi transaksi rinci proses jual saham ngilangin saldo,
663862c5dd520c9ba22efec2,2024-03-06T13:08:07.000Z,saldo tarik jasa proses semingu developer aplikasi,
663862c5dd520c9ba22efec3,2023-11-07T18:00:53.000Z,sory bicara ajaib aplikasi ui ux baik buruk riwayat transaksi transaksi catat sehinga confrm cs itu balas balas push notification kait transaksi kejangalan kurang saldo rdn milik riwayat transaksi instal rajin rajin screnshot saldo takut jadi,negatif
663862c5dd520c9ba22efec4,2024-02-20T20:58:50.000Z,csnya lot layan lot selesai,
663862c5dd520c9ba22efec5,2022-01-15T12:16:56.000Z,mohon tingkat performa aplikasi penguna coba aplikasi ajar saham investasi daftar aku sulitsdh langkah isi tanda tangan sesuai ktp muncul catat koneksi tergangu silah coba koneksi internetnya sajatidak kendala bintang semangat baik eror terima kasih,
663862c5dd520c9ba22efec6,2024-02-09T10:26:56.000Z,susah aju ubah rekening tolong tambah fitur tari dana ovo linkaja mudah tari saldo,negatif
663862c5dd520c9ba22efec7,2022-10-22T02:19:45.000Z,ajaib sekuritas tolong aplikasi baik tarik dana rdn sayadisitu keteranganya retur saldo rekening tujuantapi biaya transfer potong malahantolong cepat baik terima kasih,
663862c5dd520c9ba22efec8,2024-01-04T17:52:45.000Z,anehbiasanya apkbli investasi imel masuk riwayat adamau lwat imel lamasetengah matikaga cal center nyapayah klas teri,
663862c5dd520c9ba22efec9,2019-11-24T01:42:40.000Z,kurang dasar ajaib metode pembayaranya ribet produk virtual akun posting bukti kirim pakai dompet elektronik gopay linkaja ajaib jadul,negatif
663862c5dd520c9ba22efeca,2024-02-12T10:21:22.000Z,tambah fitur jelek ngelag,negatif
663862c5dd520c9ba22efecb,2024-02-19T09:26:10.000Z,habis masukin keterangn bakn besarbngt tampilany,
663862c5dd520c9ba22efecc,2024-02-20T12:00:12.000Z,download aplikasi nyesal nantiaku wd semingu dlm proses bego apknya,
663862c5dd520c9ba22efecd,2021-06-06T07:55:41.000Z,verifikasi akun daftar tangal mei aju verif data tingal juni verifikasi data hitung beda aplikasi belah verifikasi data kerja muas ganti bintang verifikasi layan ajain tambah bintang,
663862c5dd520c9ba22efece,2024-02-20T14:33:22.000Z,log lol aplikasi ngak bagus bahaya main saham swing cocok login mending ganti stockbit aduh loadingnya anjing loadingya lamain bodo,positif
663862c5dd520c9ba22efecf,2024-03-04T01:33:05.000Z,daftar tulis network eror,
663862c5dd520c9ba22efed0,2024-02-15T10:24:12.000Z,login aplikasi baik lgh,
663862c5dd520c9ba22efed1,2024-03-03T00:07:49.000Z,daftar ribet otomatis uninstal,negatif
663862c5dd520c9ba22efed2,2024-02-26T18:41:04.000Z,data verifikasi bulan nungu jelas,
663862c5dd520c9ba22efed3,2024-02-19T12:36:00.000Z,cair saldo rdn mingu,
663862c5dd520c9ba22efed4,2024-02-16T11:01:44.000Z,ajaib eror susah investasi jalan tolong jaga istem,negatif
663862c5dd520c9ba22efed5,2024-02-16T08:38:49.000Z,akun masuk lagigk aplikasi,
663862c5dd520c9ba22efed6,2021-03-17T06:55:19.000Z,alangkah baik baik data lengkap lelah nyiapin dab isi data lengkap ujung stelah kirim tanda tangan trima takut ap cepat proses ribet pilih banding baik trimakasih repot,negatif
663862c5dd520c9ba22efed7,2023-12-25T00:20:27.000Z,tolong baik muncul maintenance,
663862c5dd520c9ba22efed8,2020-06-25T18:59:50.000Z,make aplikasi bagus login sinyal disalahin baru baca komenanya ngalamin aplikasi curang,positif
663862c5dd520c9ba22efed9,2024-01-12T22:05:01.000Z,cal center angkat telfon ubaj nomor sulituang habis riwayat,
663862c5dd520c9ba22efeda,2024-02-01T16:41:35.000Z,aplikasi cepat proses tari uang jual hasil saham butuh kadang orang jual saham langsung cair uang investasi saham aplikasi nungu uang masuk rekening rdn,
663862c5dd520c9ba22efedb,2023-11-23T16:46:39.000Z,aplikasi buruk daftar akun invest jaring stabil eror alas koneksi stabil,negatif
663862c5dd520c9ba22efedc,2023-11-20T10:13:48.000Z,tari uang tingi up cepat narik main kerja,
663862c5dd520c9ba22efedd,2023-11-23T17:15:30.000Z,aplikasi bagus cepat transaksi jual kalah aplikasi belah,positif
663862c5dd520c9ba22efede,2023-12-11T21:53:27.000Z,aplikasi buruk jamin aman uang saham beli suspend jelas saham beli,negatif
663862c5dd520c9ba22efedf,2023-12-23T05:24:59.000Z,aplikasi menjungjung trust data rekap transaksi laba rugi maker sesuai selera admin opening jam bursa eror,
663862c5dd520c9ba22efee0,2024-01-02T17:21:26.000Z,kecewa niat beli cocok tutup market cocok beli open matched nganti beli market buka saham pantau kebel udah tutup market,negatif
663862c5dd520c9ba22efee1,2023-12-24T21:10:41.000Z,kecewa aplikasi invest profesional proses hitung hari pegawai coba cepat,negatif
663862c5dd520c9ba22efee2,2023-12-30T10:38:19.000Z,tari dana masuk rekening menit jam tungu masuk masuk,
663862c5dd520c9ba22efee3,2023-12-29T21:52:45.000Z,dasar pengalamanjangan dehmending cari platform lainlelet,
663862c5dd520c9ba22efee4,2024-01-10T08:20:22.000Z,woy baik bisa malem open market jam jual barang boncos jual hadeh,
663862c5dd520c9ba22efee5,2024-01-26T17:19:37.000Z,selamat sore aplikasi login masuk ganguan mohon cepat terima kasih,
663862c5dd520c9ba22efee6,2024-01-08T13:49:00.000Z,verifikasi tolong cepat username christie besok uninstal,
663862c5dd520c9ba22efee7,2023-12-21T20:58:58.000Z,maksud daftar cocok pilih khusus jabat pekerjan klik,
663862c5dd520c9ba22efee8,2024-01-30T17:49:55.000Z,parah saldo habis jual ptba lot dmas lot sdah harigara trading,negatif
663862c5dd520c9ba22efee9,2023-12-01T08:23:39.000Z,tibatiba uang potong potong mana saham masuk aplikasi bodo,
663862c5dd520c9ba22efeea,2021-01-20T15:47:32.000Z,alam pakai ajaib pakai aplikasi harga pasar ajaib lambat trouble koneksi sesi buk bursa koneksi jam bursa sat buk tambah alam pindah broker terima kasih ajaib,negatif
663862c5dd520c9ba22efeeb,2021-01-20T15:19:24.000Z,aplikasi lambat loading salah investasi tenang nyaman aplikasi lot tolong aplikasi lancar mudah investor,negatif
663862c5dd520c9ba22efeec,2022-03-18T01:12:18.000Z,gila jual emiten lot cocok harga yakan eh sending orderanya coba batalin bid lot eh tau menit sending langsung ubah match posisi jual rugi niat lot untung boncos kali lipat warbiasa ajaib eror parah,negatif
663862c5dd520c9ba22efeed,2021-12-22T13:12:12.000Z,aplikasi jelasdaftar okcepat aju ubah data acuma rubah nomer rekening persulitsekarang acara ajaib sulit hati teman aplikasi musnah tahan donload aplikasi bayak aplikasi efesien,
663862c5dd520c9ba22efeee,2022-09-17T07:00:54.000Z,aneh aplikasi akun beku lengkap isi data isi data data ganti akun bank aktif ngeselinya transaksi beli saham beli otomatis beli gampang withdraw sulit mending baik arah kaku frendly user hilang user,
663862c5dd520c9ba22efeef,2021-02-08T16:32:10.000Z,maf aplikasi lot harga nyata portofolio plus minus balik recomended trader main cepat moga baik kualitas,positif
663862c5dd520c9ba22efef0,2021-11-18T15:58:02.000Z,sat registrasi buka telah nama lengkap kurang huruf anti nama syarat surat lampir video ribet aplikasi ubah nama salah sistem mohon timbang ubah data sulit,negatif
663862c5dd520c9ba22efef1,2020-12-24T12:32:42.000Z,aplikasi eror pemberitahuan silah coba periksa koneksi internet wifi paket data tingkat layan aplikasi eror apnya,
663862c5dd520c9ba22efef2,2024-02-23T13:09:45.000Z,aplikasi aneh menu beranda harga minus eh cocok langsung beli plus gilir jual profit tolong baik eror,
663862c5dd520c9ba22efef3,2020-12-31T00:23:18.000Z,ap eror akun login ulang login ulang email pasword tep masuk yauda bantu lupa pasword terang konfirmasi pesan masuk email termyata pesan ajaib masuk bingung ap sponsorin ilkan mana cocok login salah niat bkin ap sistem bnerin iklan dimna,
663862c5dd520c9ba22efef4,2020-12-17T15:56:51.000Z,lambat parah realtime ting otomatis order jalan angka aplikasi angka ting ujung los huft,negatif
663862c5dd520c9ba22efef5,2022-11-04T10:13:19.000Z,aplikasi eror parah cocok opening pagi login eror transkasi proses ubah trading plan laksana gagal,negatif
663862c5dd520c9ba22efef6,2022-04-11T15:40:42.000Z,gimanamau daftar susah langkah ungahfoto ktp kamera cocok close kosong kolom yng isi langkah bingung eror aplikasi handphone aplikasi ajaib uploadfoto ktp pdahal bibit,negatif
663862c5dd520c9ba22efef7,2024-01-17T10:09:34.000Z,eror fitur eror susah login,negatif
663862c5dd520c9ba22efef8,2021-07-28T12:51:06.000Z,ajaib super lot eror chart gagal beli ipo target prosedur tambah cs lot balas kecewa,negatif
663862c5dd520c9ba22efef9,2021-10-21T04:52:09.000Z,bintang proses verifikasi ribet buruk portabel platform pokok verifikasi buruk proses verifikasi verifikasi utama akses rusak proses verifikasi parah ribet proses ribet buk bank mobiledigital,negatif
663862c5dd520c9ba22efefa,2022-08-10T10:22:12.000Z,aplikasi kesini nyaman order muncul bacan luar jam bursa jam susah masuk aplikasi emiten ipo nilai investasi suka ubah jual,negatif
663862c5dd520c9ba22efefb,2021-06-07T10:29:16.000Z,parah aplikasigk putar dana beli pendingpending hari haridjual bisajd aplikasi lihat grafik doankpantesan review aplikasi parah tobatkali pakaigak tingi up,negatif
663862c5dd520c9ba22efefc,2020-12-04T12:35:54.000Z,otomatis order berfungsipadahal harga set tingi harga saham kebel aplikasi realtime loadingmn beli rating rubah baik,
663862c5dd520c9ba22efefd,2021-10-20T15:07:48.000Z,video registrasi dikirimnungu tangapanya mingu mingu kirim video lagimalas bintang terpaksaklo kasih bintangcomen dikirimapk instalpun hapus lagilebih pakai aplikasi negeri beribet,negatif
663862c5dd520c9ba22efefe,2021-09-09T14:21:02.000Z,maf uninstal aplikasi sat daftar isi email wkt isi trnyata email isi huruf coba lihat profil rubah email cb daftar ulang telp daftar uninstal coba baik soal tulisn pengisianya trlalu bgtu orang mata brmasalah,
663862c5dd520c9ba22efeff,2021-12-17T16:15:53.000Z,daftar rek saham input data selajutnya data hilang input hilang foto ktp posting kolom data atas langsung blank jaring internet otomatis uninstal pusing,
663862c5dd520c9ba22eff00,2023-04-26T17:49:59.000Z,versi layar chart hilang tambah berat wajib android atas sulit penguna handphone android terima kasih catat csnya solusi ganti handphone baru android batas sistem,
663862c5dd520c9ba22eff01,2021-02-04T14:58:29.000Z,maf eror waktu saldo rdn muncul beli lot page transaksi loadingnya kelam amend lambat saldo portofolio ambil data realtime,negatif
663862c5dd520c9ba22eff02,2021-06-17T06:45:26.000Z,daftar rdn lamajanji aju serta info kurang aju folmulirnya cepat baik sesal instal ap,
663862c5dd520c9ba22eff03,2020-12-22T18:17:04.000Z,tingi up jam masuk jam menit jam tingi up masuk tentu menit masuk tingi up hbngi cs hubung kali slow,
663862c5dd520c9ba22eff04,2020-12-21T11:50:49.000Z,tolong fokus kerja aplikasi rugi jam pasar otomatis stoplos eror hangus uang beli kuat kadang sesuai tingi upsehinga susah wkt beli,negatif
663862c5dd520c9ba22eff05,2022-01-31T16:16:52.000Z,ajaib kesini aplikasi logout baru login gogle awal memakain gogle tolong baik trim,
663862c5dd520c9ba22eff06,2021-02-09T22:26:23.000Z,menu ubah email daftar email masukin salah akibat kode verifikasi email kirim sat ubah email menu ubah email cangih aplikasi kesal,
663862c5dd520c9ba22eff07,2021-08-30T11:12:57.000Z,aplikasi tibalogout sendirimau masuk ganguan info by email jalan normal orang trading hilang momen los jadi,
663862c5dd520c9ba22eff08,2021-02-18T13:43:37.000Z,aplikasi tari notifikasi masuk masuk rekening tambah nomer cal customer servicenya lancar masalah responsif,
663862c5dd520c9ba22eff09,2021-11-29T10:23:58.000Z,tingi up hasil masuk hubung cs tangapanya suruh nungu masuk dana udah jalan saldo tambah aplikasi busuk buruk download,negatif
663862c5dd520c9ba22eff0a,2021-01-13T10:28:06.000Z,tolong ajaib servernya baik donk eror sat opening closing market ketingalan beli ambil profit habis tambah eror kadang harga portofolio ubah terima kasih,
663862c5dd520c9ba22eff0b,2022-11-11T05:07:39.000Z,baru turun kelas dark mode total nilai invest portofolio muncul alias nol buka jaring bagus tolong tolong baik bintang,positif
663862c5dd520c9ba22eff0c,2021-05-10T12:47:53.000Z,rekomendasi aplikasi mula gabung aplikasiny sulit msh berkas stdkny dkasih tauaplikasiny ngak asli,
663862c5dd520c9ba22eff0d,2020-08-31T23:09:59.000Z,tentu ubah aplikasi pakai pin ngak info tutorial aplikasi ngak buka pin complain email kasih jalur linknya ngak buka sumpah ngeselin bgtngak ajaibkapok,
663862c5dd520c9ba22eff0e,2021-07-01T19:44:45.000Z,kecewa cepat transaksi topup cepat withdraw eror parah ipt ekspektasinya ajaib bagus sayang kecewa,negatif
663862c5dd520c9ba22eff0f,2022-05-20T10:39:14.000Z,menu transaksi ganti menu ajaib transaksi bermanfat tolong kembali layout transaksi langsung susah,negatif
663862c5dd520c9ba22eff10,2022-12-07T10:50:29.000Z,recomended trading chart realtime suka lambat limit order jual rejected rugi ganguan ilkan mana kualitas nol,negatif
663862c5dd520c9ba22eff11,2021-05-17T15:07:00.000Z,ganti email sat ganti akun email menganyi nomor rekening turut efisiend aplikasi baik metode pembyaran akun bank komplit,
663862c5dd520c9ba22eff12,2022-12-25T18:20:05.000Z,aplikasi ajaib punya eror conection kirim pesan cs email cs reinstal aplikasi balas pesan cs suruh kece kala,
663862c5dd520c9ba22eff13,2022-11-08T15:30:34.000Z,antri jual diwithdrawn ganguan emitenya cocok ngapa jalan normal emitenya koreksi rekomendasi aplikasi kompensasi apa hilang sempat cuan,
663862c5dd520c9ba22eff14,2023-06-13T08:26:55.000Z,heran aplikasi ajaib rdn kaya rb hrusnya dicarin eh cairin eror system kesel hub email uninstal coba instal masuk akun saldo tingal rupiah wow check riwayat kirim rekening haha lucu,
663862c5dd520c9ba22eff15,2023-02-16T11:15:06.000Z,profesional daftar verifikasi katika live text buku profesional aplikator daftar balas email trend viral superfast,
663862c5dd520c9ba22eff16,2021-04-28T00:28:30.000Z,hati isi kolom daftar kawan salah ubah contoh ubah kode rekening sulit maf males pakek aplikasi aplikasi muas cumak salah isi formulir ubah,
663862c5dd520c9ba22eff17,2021-01-08T10:56:12.000Z,selamat siang ajaib keluh kemarin jawabanya tarik tunai beri tahu nominal tari plus biaya kirim dana saldo kurang sat saldo kurang biaya kirim dana tampa kirim rekening hubung akun ajaib sat ajaib kecuali tangap automatis,
663862c5dd520c9ba22eff18,2022-07-30T06:51:45.000Z,sat buka aplikasi bingung arah jelas mula hidang pasar market bgtu aja lambat tari dana rdn susah gilir tingi up cepat bnget mula disaranin download ap rekomendasi aplikasi bibit terima kasih,negatif
663862c5dd520c9ba22eff19,2023-05-30T11:31:30.000Z,semenjak ui ux ubah sulit bingung mula pakai ajaib tampil mudah sulit ok pro udah pro gapake ajaib,
663862c5dd520c9ba22eff1a,2021-01-06T09:16:02.000Z,pingin nyoba investasi aplikasi awal masalah nik temu ulang coba hinga isi manual mohon baik uninstal,
